station_id,location_id,timestamp,temp,humidity,precipitation
ST012,L0562,2025-07-16 19:02:36,18.42,13.94,31.63
ST034,L0182,2025-07-02 00:02:30,26.16,57.7,43.25
ST014,L0556,2025-07-06 02:24:03,-9.24,59.27,47.64
ST008,L0607,2025-07-18 23:00:51,-3.54,16.48,10.37
ST080,L0951,2025-07-06 17:23:31,-8.73,11.38,12.31
ST099,L0426,2025-07-27 03:40:07,10.51,72.0,46.84
ST094,L0342,2025-07-12 00:30:50,2.29,71.25,27.27
ST100,L0289,2025-07-08 15:11:54,40.59,30.49,39.16
ST047,L0355,2025-07-15 10:04:07,21.16,47.02,15.65
ST049,L0984,2025-07-24 14:41:54,25.59,37.27,34.76
ST069,L0132,2025-07-25 01:18:40,14.32,9.53,7.22
ST032,L0894,2025-07-13 11:48:33,41.4,73.57,6.81
ST008,L0595,2025-07-02 06:28:26,14.16,89.47,34.36
ST080,L0396,2025-07-21 12:12:16,42.94,15.34,10.39
ST012,L0191,2025-07-06 11:15:59,1.36,67.41,18.71
ST047,L0965,2025-07-06 04:52:56,-1.06,39.18,1.56
ST050,L0763,2025-07-20 22:04:51,28.9,36.58,39.59
ST077,L0118,2025-07-13 11:44:12,7.88,91.08,47.76
ST018,L0035,2025-07-04 16:01:51,34.66,38.18,43.48
ST064,L0829,2025-07-01 15:36:30,29.71,25.36,10.46
ST010,L0181,2025-07-23 20:42:35,37.3,76.06,45.16
ST026,L0560,2025-07-25 18:59:16,21.5,43.39,46.15
ST069,L0496,2025-07-29 12:37:50,-3.81,59.39,46.55
ST077,L0842,2025-07-11 12:42:28,5.07,44.52,31.36
ST033,L0756,2025-07-17 16:53:36,37.37,68.93,3.72
ST090,L0305,2025-07-06 06:21:11,13.67,98.51,0.93
ST097,L0126,2025-07-08 08:26:37,25.49,58.2,12.71
ST037,L0906,2025-07-01 04:02:21,38.93,46.0,13.41
ST001,L0315,2025-07-29 02:00:13,9.87,85.29,28.66
ST072,L0866,2025-07-18 03:09:27,24.68,51.83,7.0
ST089,L0070,2025-07-15 08:05:41,33.35,61.15,47.17
ST022,L0705,2025-07-24 22:12:34,36.87,39.89,1.19
ST067,L0166,2025-07-29 13:02:58,-3.34,44.55,31.67
ST021,L0941,2025-07-10 23:11:11,-1.28,35.48,19.15
ST051,L0089,2025-07-08 02:47:42,43.33,7.86,43.05
ST082,L0397,2025-07-07 11:30:21,25.37,56.89,10.78
ST097,L0833,2025-07-03 16:08:31,-2.3,88.39,44.58
ST007,L0401,2025-07-17 15:45:49,1.88,14.43,21.74
ST099,L0483,2025-07-10 22:16:30,-6.49,39.13,3.18
ST040,L0899,2025-07-26 21:20:04,34.22,21.71,27.66
ST033,L0577,2025-07-04 14:30:22,17.1,14.86,18.55
ST031,L0945,2025-07-20 00:42:13,25.04,46.73,47.69
ST072,L0601,2025-07-29 18:40:55,0.73,82.66,12.7
ST086,L0368,2025-07-29 10:26:40,39.68,81.0,15.99
ST038,L0107,2025-07-18 14:24:32,6.85,60.34,6.23
ST068,L0261,2025-07-26 18:49:56,25.58,68.3,17.86
ST094,L0290,2025-07-30 02:24:21,-6.19,49.43,25.18
ST038,L0269,2025-07-27 02:45:24,-3.01,25.47,49.23
ST020,L0476,2025-07-11 02:01:01,-8.07,12.44,46.13
ST004,L0227,2025-07-12 10:02:58,30.97,66.34,29.62
ST064,L0455,2025-07-20 14:04:24,14.05,28.97,28.03
ST080,L0511,2025-07-21 01:41:53,33.65,70.99,46.69
ST079,L1000,2025-07-02 18:46:31,22.28,83.02,31.33
ST050,L0633,2025-07-28 02:48:47,17.05,77.1,33.27
ST014,L0698,2025-07-23 17:06:25,43.45,39.4,49.92
ST075,L0572,2025-07-30 04:32:31,20.43,8.56,38.67
ST063,L0220,2025-07-04 20:09:16,13.63,84.44,16.22
ST046,L0513,2025-07-16 08:37:09,32.52,66.62,39.97
ST067,L0186,2025-07-27 20:21:33,-9.34,32.13,7.96
ST068,L0228,2025-07-02 08:34:25,19.91,52.97,25.89
ST019,L0362,2025-07-22 03:18:21,34.2,32.29,21.15
ST089,L0588,2025-07-20 10:04:26,24.83,87.17,35.24
ST082,L0889,2025-07-20 12:57:06,-0.98,51.38,4.33
ST056,L0606,2025-07-23 14:30:52,42.62,25.55,38.45
ST094,L0930,2025-07-02 02:29:31,12.46,6.94,49.43
ST022,L0422,2025-07-30 03:07:27,14.66,70.54,48.11
ST078,L0591,2025-07-09 13:54:47,-2.73,9.06,21.01
ST073,L0343,2025-07-10 21:54:30,23.49,73.29,26.52
ST045,L0198,2025-07-16 16:53:32,-9.99,92.35,29.96
ST002,L0649,2025-07-28 13:53:23,-8.87,39.86,31.15
ST070,L0462,2025-07-02 08:01:20,34.15,9.23,29.69
ST092,L0441,2025-07-02 05:12:14,39.57,45.02,35.71
ST094,L0053,2025-07-04 19:02:40,30.27,97.26,35.98
ST044,L0832,2025-07-04 05:32:15,10.16,48.77,46.99
ST017,L0679,2025-07-25 10:31:32,-8.29,88.29,0.36
ST013,L0140,2025-07-13 17:09:49,33.53,93.29,12.42
ST069,L0898,2025-07-29 04:51:14,39.88,57.78,34.06
ST014,L0498,2025-07-09 13:11:45,30.06,33.22,46.36
ST022,L0654,2025-07-29 21:14:59,27.0,29.87,26.46
ST001,L0352,2025-07-08 01:09:46,43.71,71.84,6.28
ST015,L0535,2025-07-21 15:29:05,18.45,6.01,30.65
ST059,L0375,2025-07-21 21:14:11,31.62,15.2,41.67
ST054,L0275,2025-07-16 15:54:12,35.48,68.98,48.26
ST082,L0309,2025-07-09 06:06:33,-2.31,58.53,29.96
ST073,L0323,2025-07-29 13:11:00,6.11,6.57,0.15
ST007,L0875,2025-07-12 15:07:04,-5.68,76.7,40.23
ST013,L0884,2025-07-01 06:48:18,-1.43,44.56,27.0
ST098,L0948,2025-07-08 15:08:52,16.36,53.38,42.01
ST049,L0417,2025-07-24 22:58:20,10.33,27.77,25.07
ST029,L0835,2025-07-28 12:50:19,32.26,50.3,19.56
ST047,L0691,2025-07-03 01:22:37,18.51,20.73,7.14
ST033,L0310,2025-07-14 04:41:39,-3.05,31.64,49.31
ST010,L0613,2025-07-05 06:27:25,-2.42,25.18,22.5
ST054,L0126,2025-07-22 14:59:58,29.15,33.87,13.27
ST042,L0596,2025-07-04 22:15:00,20.49,91.34,44.96
ST010,L0200,2025-07-23 20:10:49,-3.34,52.9,21.7
ST041,L0981,2025-07-17 11:10:44,6.82,47.41,27.52
ST067,L0418,2025-07-15 22:10:12,1.11,83.25,38.09
ST024,L0422,2025-07-01 12:29:22,-2.86,88.4,30.08
ST084,L0553,2025-07-01 16:24:35,11.57,37.21,17.35
ST094,L0481,2025-07-17 10:09:16,7.02,54.57,44.83
ST033,L0546,2025-07-05 21:43:57,-0.37,9.69,37.2
ST078,L0521,2025-07-19 12:08:35,33.46,52.21,45.86
ST046,L0919,2025-07-29 01:41:51,13.61,19.83,34.51
ST019,L0739,2025-07-12 22:23:08,-9.36,87.93,7.46
ST020,L0323,2025-07-07 07:11:20,37.58,33.68,3.29
ST049,L0722,2025-07-14 21:54:27,23.63,59.23,23.13
ST048,L0037,2025-07-21 13:41:45,34.59,70.34,26.73
ST046,L0828,2025-07-03 17:28:28,6.63,56.74,42.18
ST080,L0265,2025-07-20 13:42:39,-3.68,70.76,30.83
ST069,L0701,2025-07-02 16:35:06,44.51,43.48,25.67
ST046,L0915,2025-07-19 03:38:06,25.52,23.35,15.87
ST008,L0951,2025-07-08 08:42:28,1.41,39.77,32.21
ST014,L0512,2025-07-02 08:55:51,43.96,36.8,18.55
ST087,L0044,2025-07-26 11:27:39,16.6,38.01,16.62
ST054,L0817,2025-07-08 19:52:37,24.09,15.01,19.45
ST044,L0434,2025-07-27 14:13:43,34.6,98.53,14.47
ST084,L0217,2025-07-27 11:15:19,33.69,33.16,15.41
ST094,L0393,2025-07-23 13:33:59,-3.95,57.7,7.53
ST048,L0398,2025-07-17 03:24:59,20.59,92.79,10.21
ST027,L0337,2025-07-12 20:40:42,-3.29,8.75,6.35
ST084,L0113,2025-07-06 05:40:20,-6.5,77.87,12.81
ST065,L0124,2025-07-28 13:51:31,-7.98,79.07,29.48
ST042,L0940,2025-07-26 07:57:45,35.82,61.44,3.28
ST041,L0308,2025-07-15 03:53:00,6.94,81.37,33.37
ST082,L0327,2025-07-12 23:28:13,41.01,7.24,7.59
ST006,L0675,2025-07-23 02:08:35,16.92,9.23,16.75
ST083,L0170,2025-07-05 08:51:31,37.01,15.82,17.55
ST028,L0754,2025-07-24 17:22:52,42.92,6.22,32.96
ST021,L0451,2025-07-09 06:26:01,24.88,56.04,9.78
ST063,L0324,2025-07-02 12:35:50,38.47,86.1,47.47
ST068,L0398,2025-07-14 09:24:21,32.72,56.25,41.68
ST016,L0251,2025-07-10 01:14:45,15.43,24.23,19.45
ST077,L0101,2025-07-07 12:10:18,10.79,5.61,15.83
ST061,L0818,2025-07-05 13:21:36,24.47,66.92,0.59
ST091,L0902,2025-07-04 13:28:22,42.44,36.32,45.42
ST015,L0576,2025-07-26 02:30:11,10.9,93.23,48.93
ST097,L0409,2025-07-18 21:03:13,33.06,79.45,23.04
ST097,L0567,2025-07-12 11:11:16,2.14,92.35,19.94
ST050,L0764,2025-07-06 21:33:50,28.94,93.75,30.47
ST079,L0447,2025-07-17 03:57:19,12.15,84.31,27.27
ST067,L0823,2025-07-27 16:53:53,12.9,45.78,25.73
ST017,L0790,2025-07-29 07:06:07,22.98,50.22,41.11
ST089,L0149,2025-07-24 20:23:54,20.52,11.23,14.6
ST065,L0156,2025-07-13 07:45:41,-3.35,39.56,2.36
ST023,L0845,2025-07-12 08:45:56,43.59,66.63,40.96
ST082,L0465,2025-07-19 21:26:48,-7.64,65.33,2.79
ST050,L0523,2025-07-01 19:51:42,34.71,89.93,37.12
ST073,L0111,2025-07-26 09:15:35,7.42,97.37,49.94
ST098,L0963,2025-07-05 18:16:24,0.05,22.94,9.53
ST088,L0377,2025-07-29 07:22:40,27.77,31.37,46.42
ST065,L0259,2025-07-21 16:27:06,-8.9,17.99,43.34
ST091,L0608,2025-07-10 01:04:50,18.89,43.26,35.43
ST090,L0795,2025-07-15 04:42:22,9.46,87.63,27.03
ST076,L0039,2025-07-07 00:22:27,21.52,46.6,7.53
ST039,L0112,2025-07-15 09:28:23,36.02,33.35,44.55
ST051,L0064,2025-07-27 23:06:45,6.44,60.15,2.27
ST059,L0708,2025-07-17 01:36:23,25.72,81.62,41.75
ST051,L0599,2025-07-13 09:20:01,9.13,74.22,49.95
ST037,L0226,2025-07-09 07:44:56,4.69,27.47,34.39
ST048,L0973,2025-07-18 03:49:04,-4.82,41.06,31.33
ST014,L0392,2025-07-04 21:11:52,7.39,96.04,12.33
ST064,L0414,2025-07-14 22:24:15,20.51,52.42,26.55
ST040,L0477,2025-07-20 07:28:23,-5.93,21.09,21.03
ST073,L0246,2025-07-10 04:08:26,34.09,72.5,36.54
ST081,L0981,2025-07-29 20:22:09,22.0,57.0,12.55
ST085,L0870,2025-07-30 15:08:29,9.38,70.4,1.42
ST023,L0248,2025-07-22 02:58:16,32.56,63.32,20.23
ST025,L0756,2025-07-25 11:45:19,28.28,34.3,43.17
ST045,L0498,2025-07-25 03:25:42,44.72,16.22,49.01
ST092,L0449,2025-07-10 22:25:01,2.88,6.02,38.97
ST069,L0630,2025-07-06 11:00:03,23.52,78.5,17.09
ST023,L0591,2025-07-24 10:54:25,41.2,88.19,30.11
ST070,L0094,2025-07-20 05:39:19,35.9,52.87,33.31
ST085,L0727,2025-07-03 10:28:40,27.59,35.24,47.18
ST081,L0278,2025-07-09 02:46:55,1.54,80.75,10.92
ST042,L0152,2025-07-05 13:45:00,9.81,16.95,0.6
ST010,L0890,2025-07-16 21:24:15,3.35,94.98,9.57
ST007,L0888,2025-07-17 00:02:40,15.37,66.23,38.65
ST011,L0392,2025-07-06 16:41:52,-6.43,21.87,34.99
ST081,L0375,2025-07-03 14:39:47,31.1,5.84,12.29
ST056,L0960,2025-07-27 01:57:04,41.72,66.28,23.22
ST008,L0780,2025-07-30 13:35:16,10.23,64.71,9.55
ST069,L0995,2025-07-14 01:44:50,23.32,92.46,37.16
ST069,L0122,2025-07-09 20:07:07,27.35,16.32,9.52
ST100,L0282,2025-07-17 20:50:03,-1.53,84.07,21.75
ST075,L0480,2025-07-01 13:13:48,28.28,27.67,32.48
ST024,L0516,2025-07-30 23:27:20,16.54,44.78,16.69
ST021,L0124,2025-07-07 23:05:41,22.47,64.69,41.72
ST023,L0062,2025-07-30 09:19:27,18.4,48.95,45.84
ST031,L0941,2025-07-13 03:10:22,-9.92,6.6,0.55
ST020,L0652,2025-07-01 11:29:27,23.22,94.28,46.39
ST017,L0918,2025-07-09 19:51:44,20.46,9.57,19.87
ST065,L0083,2025-07-09 11:04:37,9.52,38.29,5.18
ST093,L0607,2025-07-03 07:57:30,27.92,18.29,36.52
ST021,L0626,2025-07-16 17:37:30,19.9,80.17,8.92
ST091,L0607,2025-07-13 20:33:56,15.13,75.37,9.41
ST087,L0777,2025-07-24 01:23:37,-1.41,18.57,24.68
ST006,L0300,2025-07-08 19:02:17,0.39,68.65,21.33
ST011,L0450,2025-07-27 02:50:30,38.08,88.35,18.36
ST060,L0953,2025-07-27 08:22:53,30.1,87.95,35.41
ST099,L0775,2025-07-06 22:33:49,35.89,96.84,10.38
ST055,L0779,2025-07-11 23:06:20,31.38,67.47,7.3
ST013,L0920,2025-07-13 12:45:15,3.36,32.69,28.75
ST069,L0317,2025-07-15 09:26:32,34.32,78.57,31.57
ST078,L0181,2025-07-05 22:05:02,3.42,74.41,32.38
ST013,L0905,2025-07-24 14:23:19,6.65,82.2,6.12
ST061,L0129,2025-07-17 09:12:35,5.49,46.82,7.46
ST063,L0495,2025-07-04 16:03:43,9.53,46.06,27.18
ST055,L0684,2025-07-11 04:48:18,7.46,14.51,4.66
ST078,L0397,2025-07-02 11:45:04,-7.45,13.58,18.59
ST089,L0688,2025-07-18 11:57:45,2.29,57.27,39.39
ST005,L0179,2025-07-06 08:48:19,15.99,8.23,7.31
ST086,L0028,2025-07-29 22:55:38,3.08,53.97,22.91
ST015,L0873,2025-07-04 08:08:33,13.4,84.68,40.23
ST020,L0158,2025-07-02 22:52:50,31.09,58.98,0.26
ST044,L0118,2025-07-30 22:05:06,31.92,89.31,31.44
ST009,L0008,2025-07-08 13:45:48,16.33,72.89,46.38
ST054,L0751,2025-07-25 06:11:55,7.88,78.93,41.26
ST029,L0728,2025-07-07 01:03:11,29.43,29.03,16.52
ST097,L0714,2025-07-09 18:51:41,12.17,74.48,34.94
ST092,L0432,2025-07-02 05:33:12,14.43,95.77,31.43
ST060,L0488,2025-07-05 01:56:31,30.31,44.82,23.53
ST067,L0194,2025-07-12 06:23:20,25.45,20.56,1.29
ST041,L0623,2025-07-18 16:49:09,23.09,86.27,13.64
ST062,L0831,2025-07-02 01:51:34,5.92,85.5,23.44
ST009,L0702,2025-07-24 01:03:40,-0.86,13.19,33.16
ST069,L0713,2025-07-21 15:14:02,42.76,90.0,44.91
ST057,L0574,2025-07-06 00:52:53,10.44,87.78,17.75
ST014,L0880,2025-07-25 07:52:38,12.51,50.45,47.99
ST057,L0918,2025-07-23 04:29:44,30.48,62.62,34.81
ST066,L0440,2025-07-12 12:42:41,7.4,37.43,15.92
ST044,L0691,2025-07-10 10:53:07,11.97,75.56,33.25
ST099,L0289,2025-07-29 16:54:53,13.26,81.57,38.84
ST052,L0867,2025-07-12 07:07:39,38.38,58.44,17.4
ST063,L0213,2025-07-14 06:52:50,14.22,72.33,8.92
ST037,L0041,2025-07-24 22:21:23,9.51,77.06,16.96
ST057,L0554,2025-07-24 08:45:47,-9.91,24.29,22.36
ST065,L0648,2025-07-05 04:19:07,-9.62,95.3,43.36
ST030,L0605,2025-07-12 03:29:05,5.79,20.05,13.04
ST069,L0723,2025-07-01 13:08:24,41.7,47.35,42.29
ST033,L0754,2025-07-02 07:37:48,42.11,5.52,4.56
ST088,L0666,2025-07-26 07:23:46,24.71,91.15,45.03
ST068,L0889,2025-07-17 08:39:39,18.18,10.21,2.37
ST054,L0574,2025-07-12 01:35:09,-8.33,21.47,41.7
ST048,L0642,2025-07-28 10:28:40,-6.45,42.42,45.34
ST051,L0452,2025-07-18 09:43:40,7.07,97.16,9.96
ST010,L0259,2025-07-09 08:17:53,-4.86,15.71,4.21
ST059,L0417,2025-07-09 13:24:42,13.81,83.08,12.93
ST002,L0100,2025-07-04 14:33:00,-3.18,30.94,37.43
ST094,L0816,2025-07-04 07:12:27,28.13,8.4,40.53
ST099,L0420,2025-07-05 00:03:52,9.94,22.81,17.68
ST084,L0835,2025-07-26 17:33:07,7.28,66.99,23.69
ST063,L0194,2025-07-12 13:48:37,24.53,81.78,37.75
ST094,L0954,2025-07-09 06:20:21,19.15,23.39,15.28
ST021,L0620,2025-07-30 22:58:04,19.43,86.22,3.42
ST030,L0186,2025-07-05 13:37:39,3.81,97.89,11.0
ST030,L0833,2025-07-01 04:58:54,15.03,94.51,2.98
ST076,L0066,2025-07-28 10:09:09,-9.33,17.46,45.3
ST012,L0466,2025-07-23 18:58:18,38.36,7.6,6.8
ST042,L0752,2025-07-29 10:06:20,40.11,33.3,26.59
ST054,L0141,2025-07-22 09:47:29,42.54,14.2,11.94
ST034,L0045,2025-07-14 07:01:49,1.6,58.29,23.4
ST093,L0048,2025-07-28 08:38:33,-0.22,55.79,3.42
ST023,L0321,2025-07-13 07:10:01,30.86,40.69,34.28
ST057,L0645,2025-07-26 01:36:00,6.77,30.88,25.61
ST004,L0917,2025-07-25 11:56:50,24.33,8.97,23.71
ST048,L0624,2025-07-05 13:17:14,24.09,92.46,41.94
ST090,L0880,2025-07-03 18:34:52,33.63,41.34,38.36
ST092,L0336,2025-07-20 08:30:49,16.04,20.18,40.2
ST088,L0697,2025-07-30 10:29:51,-5.69,61.61,45.44
ST083,L0861,2025-07-18 20:45:12,17.23,66.07,46.87
ST096,L0749,2025-07-16 16:16:55,26.6,6.69,12.38
ST036,L0047,2025-07-08 08:13:48,29.66,5.94,42.25
ST039,L0798,2025-07-10 20:44:55,41.75,78.03,33.74
ST072,L0801,2025-07-29 11:16:56,7.7,11.42,24.67
ST035,L0579,2025-07-19 22:11:47,41.57,22.6,5.81
ST072,L0831,2025-07-12 13:45:45,15.59,27.38,31.43
ST001,L0461,2025-07-28 01:46:21,16.3,54.93,17.98
ST087,L0295,2025-07-24 09:26:35,28.45,68.72,39.54
ST023,L0480,2025-07-24 04:39:29,13.72,21.29,20.68
ST028,L0388,2025-07-11 08:37:26,19.29,38.76,8.79
ST040,L0257,2025-07-10 15:46:38,17.56,55.19,24.9
ST077,L0146,2025-07-26 02:46:18,-8.68,56.76,34.4
ST077,L0579,2025-07-05 01:37:47,25.26,86.72,10.55
ST087,L0850,2025-07-21 14:11:17,-8.27,43.36,5.79
ST040,L0850,2025-07-23 06:56:22,15.5,29.67,13.46
ST024,L0947,2025-07-23 17:16:35,11.69,79.02,36.26
ST030,L0779,2025-07-29 18:31:48,-3.71,86.96,4.71
ST075,L0900,2025-07-17 08:27:57,19.76,68.1,40.82
ST011,L0025,2025-07-14 01:43:54,3.82,48.04,37.49
ST088,L0997,2025-07-28 10:33:00,28.09,92.37,37.24
ST007,L0248,2025-07-06 13:49:54,32.66,84.02,19.49
ST092,L0719,2025-07-20 20:13:41,36.44,25.9,27.34
ST052,L0980,2025-07-01 09:32:22,35.35,44.17,29.73
ST092,L0589,2025-07-25 22:46:46,15.78,64.35,22.29
ST004,L0240,2025-07-14 04:46:21,21.57,53.17,11.73
ST095,L0121,2025-07-19 23:33:35,33.51,27.37,5.56
ST087,L0471,2025-07-28 21:20:56,12.04,76.21,45.95
ST071,L0688,2025-07-15 22:04:01,-3.47,27.82,14.73
ST070,L0481,2025-07-25 09:02:28,0.39,24.27,8.04
ST080,L0542,2025-07-25 02:07:43,13.39,54.81,8.23
ST067,L0519,2025-07-15 08:39:46,30.89,98.65,26.07
ST084,L0168,2025-07-04 05:30:33,5.28,83.48,28.0
ST033,L0736,2025-07-02 22:13:28,4.95,17.79,29.17
ST028,L0208,2025-07-09 15:13:51,-8.93,12.44,49.97
ST004,L0831,2025-07-18 20:54:43,39.55,51.2,3.92
ST023,L0993,2025-07-30 09:42:40,44.69,82.82,41.55
ST024,L0164,2025-07-29 20:03:47,32.38,94.35,10.5
ST049,L0453,2025-07-19 23:00:12,14.21,31.22,32.34
ST089,L0789,2025-07-02 16:54:46,-1.97,94.85,49.8
ST065,L0726,2025-07-10 05:54:14,7.44,83.22,8.84
ST070,L0775,2025-07-30 11:29:54,12.13,42.06,34.61
ST021,L0710,2025-07-02 14:27:12,6.01,99.33,4.05
ST059,L0640,2025-07-29 01:15:54,33.87,75.51,25.38
ST066,L0759,2025-07-27 08:00:54,8.15,63.56,9.73
ST074,L0809,2025-07-07 09:13:56,33.01,30.02,44.19
ST065,L0133,2025-07-30 02:02:02,-1.09,59.01,12.65
ST078,L0639,2025-07-05 09:45:21,-2.08,16.05,47.31
ST098,L0313,2025-07-03 02:57:09,21.63,66.77,41.38
ST004,L0314,2025-07-17 07:37:10,38.98,36.01,34.11
ST001,L0264,2025-07-09 17:10:12,24.43,16.7,2.66
ST100,L0307,2025-07-20 06:04:25,11.23,79.83,49.16
ST060,L0544,2025-07-25 05:49:54,6.46,93.99,28.66
ST015,L0611,2025-07-12 12:13:44,-5.91,74.57,29.94
ST001,L0867,2025-07-22 18:05:26,-9.87,58.55,25.16
ST076,L0730,2025-07-25 11:16:36,8.97,8.88,9.65
ST052,L0168,2025-07-05 11:30:28,1.19,97.91,9.21
ST038,L0521,2025-07-15 14:42:54,34.55,31.51,44.76
ST070,L0721,2025-07-06 00:07:23,39.44,19.63,22.23
ST020,L0927,2025-07-09 06:42:12,30.13,5.2,49.71
ST085,L0279,2025-07-16 06:10:43,5.0,97.95,22.83
ST070,L0318,2025-07-18 13:32:09,14.74,9.08,42.63
ST031,L0823,2025-07-25 17:30:43,23.72,44.36,6.15
ST065,L0652,2025-07-06 03:20:22,37.19,52.74,15.52
ST065,L0692,2025-07-15 17:09:15,25.69,63.65,29.24
ST052,L0882,2025-07-21 23:48:51,7.14,97.74,29.78
ST053,L0493,2025-07-26 07:27:25,-2.71,71.86,15.55
ST007,L0419,2025-07-30 03:50:37,20.34,10.32,36.2
ST017,L0393,2025-07-21 19:13:04,1.45,16.05,2.44
ST073,L0714,2025-07-08 13:19:40,40.9,33.02,14.39
ST004,L0171,2025-07-25 10:32:42,40.45,59.51,23.87
ST093,L0521,2025-07-16 10:05:59,-7.81,91.61,23.88
ST050,L0823,2025-07-29 01:46:57,42.58,88.3,29.85
ST077,L0330,2025-07-29 16:23:48,33.18,81.27,9.15
ST053,L0071,2025-07-04 15:28:56,40.73,22.58,31.09
ST031,L0981,2025-07-25 23:39:38,-4.17,7.99,4.99
ST079,L0940,2025-07-07 18:02:19,-7.13,19.96,48.54
ST051,L0327,2025-07-01 04:42:51,11.19,13.45,20.97
ST095,L0573,2025-07-06 16:21:42,12.76,27.25,8.08
ST050,L0733,2025-07-29 08:22:59,0.17,48.04,7.7
ST052,L0883,2025-07-21 03:44:14,2.39,42.03,2.55
ST067,L0062,2025-07-05 22:45:27,41.43,73.54,0.27
ST095,L0816,2025-07-09 14:09:48,-2.85,78.43,2.4
ST092,L0931,2025-07-15 13:23:16,-7.88,67.1,48.89
ST090,L0404,2025-07-03 07:54:37,23.92,97.73,37.35
ST066,L0368,2025-07-10 01:55:10,42.68,68.79,39.75
ST050,L0494,2025-07-10 17:30:03,25.29,20.95,24.95
ST028,L0014,2025-07-20 19:27:48,2.8,27.62,9.47
ST038,L0217,2025-07-03 18:03:50,6.96,7.32,25.61
ST067,L0361,2025-07-03 23:35:04,-5.98,41.9,20.52
ST027,L0372,2025-07-05 02:21:53,-9.69,14.71,38.78
ST056,L0661,2025-07-22 01:31:23,0.86,95.4,38.76
ST049,L0192,2025-07-02 05:13:06,38.08,37.74,5.68
ST078,L0711,2025-07-09 15:05:06,16.41,96.91,10.32
ST060,L0144,2025-07-17 12:51:42,13.76,52.18,12.7
ST077,L0451,2025-07-19 07:33:29,25.78,33.97,33.18
ST019,L0448,2025-07-24 10:06:52,21.65,70.15,30.76
ST017,L0632,2025-07-09 20:26:06,19.45,30.23,19.36
ST013,L0328,2025-07-09 07:36:44,8.37,90.91,37.36
ST031,L0119,2025-07-07 12:07:10,3.36,70.74,15.97
ST054,L0700,2025-07-04 08:37:28,25.25,62.53,45.59
ST044,L0660,2025-07-26 20:53:38,33.63,7.55,26.7
ST046,L0433,2025-07-02 11:41:07,41.13,85.57,4.66
ST073,L0463,2025-07-05 16:16:13,12.25,17.43,7.4
ST023,L0202,2025-07-06 01:47:00,1.75,26.78,3.89
ST074,L0665,2025-07-22 16:55:23,22.24,51.34,33.8
ST084,L0993,2025-07-09 22:11:59,-8.23,84.88,47.66
ST077,L0859,2025-07-09 23:05:57,-4.35,22.78,28.98
ST030,L0635,2025-07-20 22:51:39,27.26,82.65,3.01
ST063,L0849,2025-07-21 15:10:55,19.83,79.96,35.94
ST083,L0539,2025-07-26 20:22:58,1.98,79.66,17.93
ST067,L0110,2025-07-05 01:13:46,26.65,68.49,44.84
ST091,L0055,2025-07-16 04:11:19,8.55,78.07,14.95
ST061,L0445,2025-07-19 07:10:53,-6.87,68.7,37.06
ST064,L0250,2025-07-14 13:53:29,27.79,82.77,10.02
ST081,L0761,2025-07-22 06:17:11,-4.42,72.32,46.66
ST020,L0937,2025-07-24 18:49:05,30.86,66.2,39.26
ST021,L0228,2025-07-25 12:12:34,21.45,23.34,31.75
ST088,L0677,2025-07-01 09:10:26,4.36,76.73,12.03
ST066,L0828,2025-07-01 19:00:47,22.65,90.96,46.56
ST085,L0363,2025-07-05 15:52:08,1.32,16.97,28.11
ST002,L0978,2025-07-21 10:40:58,43.93,50.37,4.55
ST031,L0038,2025-07-06 15:19:47,2.66,43.88,3.48
ST089,L0383,2025-07-25 15:25:36,3.05,12.12,30.05
ST050,L0464,2025-07-15 15:22:39,44.26,72.36,31.4
ST027,L0707,2025-07-09 21:43:29,34.64,33.54,32.49
ST091,L0782,2025-07-01 06:10:09,30.64,29.4,41.58
ST076,L0054,2025-07-12 00:13:52,4.83,80.89,16.54
ST024,L0506,2025-07-12 13:38:53,29.64,76.25,39.74
ST037,L0114,2025-07-21 06:38:02,29.22,48.76,24.52
ST093,L0959,2025-07-23 18:39:09,11.92,8.28,30.68
ST067,L0027,2025-07-05 23:42:52,23.09,20.57,45.86
ST075,L0949,2025-07-20 05:13:01,16.51,10.12,2.41
ST016,L0444,2025-07-18 04:01:46,43.45,63.36,9.96
ST007,L0851,2025-07-11 21:13:29,33.33,61.34,5.87
ST013,L0485,2025-07-19 23:27:56,40.39,86.67,25.61
ST077,L0106,2025-07-13 22:31:46,37.11,77.53,21.46
ST089,L0699,2025-07-23 00:38:12,38.26,58.18,37.63
ST002,L0146,2025-07-06 22:55:55,29.81,58.95,6.52
ST069,L0997,2025-07-26 20:53:12,13.93,10.1,45.71
ST023,L0653,2025-07-07 20:27:17,28.23,80.16,42.54
ST058,L0275,2025-07-14 19:36:43,20.91,49.7,21.6
ST060,L0378,2025-07-29 23:42:05,-7.31,27.06,11.45
ST006,L0147,2025-07-26 23:13:06,30.95,36.98,18.36
ST029,L0717,2025-07-14 09:03:34,42.4,15.8,31.08
ST035,L0378,2025-07-18 12:33:53,-2.49,42.69,15.3
ST078,L0893,2025-07-14 16:46:04,2.26,36.18,39.41
ST069,L0070,2025-07-01 22:23:11,24.83,50.61,14.99
ST079,L0484,2025-07-29 15:14:34,10.27,22.03,33.07
ST028,L0582,2025-07-27 04:29:20,10.62,11.68,13.61
